"","x"
"2280",-0.975000979033269
"2281",-0.961842345696003
"2282",-0.764462703414236
"2283",0.420714989685746
"2284",0.526642883515792
"2285",0.634475954464378
"2286",0.481112136772597
"2287",-0.706406272320903
"2288",0.968711983984817
"2289",-0.379050200793726
"2290",0.433713206665229
"2291",-0.458801832133485
"2292",-2.40946140467102
"2293",-2.13641554772066
"2294",-0.761595556173784
"2295",0.386326092199368
"2296",-0.640007223397085
"2297",2.88915296341757
"2298",-0.513339030707543
"2299",0.325997064816911
"2300",0.840544674652447
"2301",-0.778623469219876
"2302",-0.886905000413906
"2303",0.401676976401969
"2304",0.495003148233184
"2305",0.735838145673188
"2306",0.926242242101295
"2307",0.579614431207146
"2308",-0.714617461383493
"2309",-1.9242920348665
"2310",-0.886230993738592
"2311",0.576852575225734
"2312",-0.807632661078303
"2313",0.860444969382532
"2314",-0.800689557088198
"2315",0.463807290766024
"2316",0.386876531033399
"2317",0.58214620479222
"2318",0.62342553036506
"2319",0.418908338249526
"2320",-0.537309077611487
"2321",-0.656396349891088
"2322",0.456618231744448
"2323",-1.51739404136009
"2324",0.666581253273209
"2325",0.649839726504506
"2326",0.61631866701943
"2327",0.389432612049174
"2328",0.75537978088718
"2329",-0.737945960959806
"2330",-0.334351065863945
"2331",1.05864074181684
"2332",-0.44670847798632
"2333",0.670138098821123
"2334",0.625247137786614
"2335",0.843416582071154
"2336",0.657040613376861
"2337",0.911292193459776
"2338",-1.43332135281424
"2339",0.55514550946899
"2340",0.55848383824807
"2341",0.611298965949504
"2342",-1.33855797183258
"2343",0.659237167129928
"2344",1.02389186516669
"2345",-1.41785119056533
"2346",-0.702728740270788
"2347",-0.700587972344814
"2348",0.994687581357626
"2349",0.993145717094116
"2350",-1.57326158023276
"2351",-1.26267793006797
"2352",2.80063841390825
"2353",0.917873748026977
"2354",-0.683405008219495
"2355",-0.435394090126228
"2356",0.800539164435821
"2357",-0.718481769836204
"2358",0.623115025892825
"2359",-0.888810949940925
"2360",0.479194977512908
"2361",-0.660665333230085
"2362",0.920347469476393
"2363",0.668335971989994
"2364",-0.613922532732048
"2365",2.81769734964599
"2366",0.395709255321375
"2367",-1.17568699524912
"2368",-1.66019991974369
"2369",0.42854002164512
"2370",-0.540269548725138
"2371",-0.541078308203843
"2372",-0.928012933021727
"2373",-0.439202576886181
"2374",1.75111009787736
"2375",-0.315277123339576
"2376",0.696894319436389
"2377",-1.22767624993045
"2378",-0.576089383439325
"2379",-0.9897078710491
"2380",0.650009820372836
"2381",-1.39247041882505
"2382",8.82208547364147
"2383",0.515797058584381
"2384",4.8141086328657
"2385",-0.638338177194487
"2386",1.22659795103618
"2387",-1.90964886146619
"2388",-0.831746122753576
"2389",-1.30695750325099
"2390",-0.538265444630581
"2391",-0.660862082214142
"2392",1.52968758038481
"2393",0.488729512344949
"2394",0.510547215679247
"2395",-0.722267690725011
"2396",-1.97672961580236
"2397",-0.48715663240046
"2398",-1.0599089931099
"2399",0.752440301982426
"2400",-1.44669525234298
"2401",-0.691218678720734
"2402",-0.680469193788654
"2403",-1.29411252725666
"2404",0.834960010843002
"2405",-0.612928422793556
"2406",0.315067930711672
"2407",-1.08506197722723
"2408",0.723790453647566
"2409",0.535433944116969
"2410",-0.433039175940515
"2411",-0.530795698052698
"2412",-1.01198911708582
"2413",-0.484072106573531
"2414",-0.520821697512663
"2415",-0.531310337282704
"2416",0.477682399158646
"2417",-0.461490894028379
"2418",0.553591565210006
"2419",-0.560763381628695
"2420",0.651261362295468
"2421",0.448186629190677
"2422",-0.328144860821993
"2423",-2.3472182286869
"2424",0.716143155602541
"2425",-0.808973349899634
"2426",-0.628365237234278
"2427",-0.60514244782618
"2428",-1.72713402855771
"2429",0.909533330856943
"2430",-0.794375698166117
"2431",0.407537952502207
"2432",1.70616388261123
"2433",0.638407949790691
"2434",0.629921663619305
"2435",-0.49101868501342
"2436",0.680743891632167
"2437",0.581232666957923
"2438",0.659686094657995
"2439",-2.10738845469148
"2440",-0.452057719845395
"2441",0.590409934182799
"2442",-0.491801945869887
"2443",0.358418753681956
"2444",0.778362151435907
"2445",0.661790250779276
"2446",-0.395962908205478
"2447",0.777885338609983
"2448",-1.43546436723474
"2449",0.404770143533304
"2450",-0.583649110653826
"2451",-0.82009484028541
"2452",-0.642513794592858
"2453",0.510558722166807
"2454",-0.49629294321344
"2455",-1.14361036281883
"2456",-1.14323662127867
"2457",0.564478696188193
"2458",1.86380525390937
"2459",2.05081062222409
"2460",0.389908792029733
"2461",3.53880768426047
"2462",0.565549972458918
"2463",0.77713004628631
"2464",-0.423424751688468
"2465",-0.620150712476063
"2466",-1.42211425090431
"2467",0.350525833347801
"2468",-1.32780910740051
"2469",2.16248038079659
"2470",0.469385098741461
"2471",2.3517173161522
"2472",0.904377678460262
"2473",1.05458314311
"2474",-0.70013774513233
"2475",-0.492276337947188
"2476",-1.13191308784812
"2477",0.389229728893274
"2478",-1.07873135737748
"2479",-0.398979955446362
"2480",-0.629934451192633
"2481",0.550942390325233
"2482",-0.504891812959435
"2483",-0.507229628648266
"2484",-2.32435911093882
"2485",-0.99870318597326
"2486",0.68279897013895
"2487",0.861251904677334
"2488",0.815105232363822
"2489",0.352433649823737
"2490",1.39896352290722
"2491",-3.7071803436146
"2492",-1.36613014256178
"2493",-1.49735140329917
"2494",-0.49601638396884
"2495",0.523310368839336
"2496",1.01531407347564
"2497",-0.56405224494579
"2498",0.637821400284638
"2499",-0.693474765213638
"2500",0.519649843099312
"2501",0.568333308440447
"2502",0.609925345289649
"2503",-0.6974914784251
"2504",-0.58500013123036
"2505",0.532086778792282
"2506",0.442361267280136
"2507",0.513050796657724
"2508",0.588623356666682
"2509",-0.920994815375577
"2510",-0.917558512771953
"2511",-0.727214874399341
"2512",-0.88352239290797
"2513",-0.619824619992741
"2514",-0.322494280059735
"2515",0.301713131634432
"2516",-0.988039790339828
"2517",0.428961985214863
"2518",-0.683284288064511
"2519",0.962672696220231
"2520",0.517384872166913
"2521",-0.664367837863357
"2522",0.91738219213921
"2523",-1.06831129092802
"2524",0.622092471980912
"2525",-0.770055294999578
"2526",0.782418976634274
"2527",-0.639575805971412
"2528",-0.932356445168289
"2529",-0.597030183159287
"2530",-1.17858773502001
"2531",0.379295101797561
"2532",-0.476342638704229
"2533",1.00376423686254
"2534",-0.588003421631192
"2535",-0.513893601779734
"2536",0.385776770758285
"2537",-0.444676869794063
"2538",0.395447611028019
"2539",-0.439364990822673
"2540",-0.679635932062561
"2541",-0.365996117635544
"2542",0.364402485234708
"2543",-0.531923629632894
"2544",0.533242403522942
"2545",0.546422720262962
"2546",0.887863171142326
"2547",-0.553844316909567
"2548",0.711973464814839
"2549",0.354005114757219
"2550",0.469490604425211
"2551",1.04869292059017
"2552",-0.951894518009621
"2553",-0.571546129627426
"2554",1.47078807908647
"2555",0.635977051866805
"2556",-0.317537384846592
"2557",-0.791803457014011
"2558",0.911039696163697
"2559",-1.34095011451062
"2560",0.429650765076608
"2561",0.698481591296368
"2562",0.660893579807015
"2563",2.45351155567768
"2564",-0.88286880933809
"2565",-0.420884016582441
"2566",-0.418227596352144
"2567",-1.08006597241256
"2568",0.437415168362368
"2569",-1.18154492469119
"2570",1.40696820764319
"2571",-1.12839939700225
"2572",-0.938827617791205
"2573",0.742518080515698
"2574",0.673964244858375
"2575",-0.327581649935007
"2576",0.980853802313146
"2577",-0.524528496088925
"2578",0.899044292048765
"2579",0.635597119405355
"2580",0.754589747835734
"2581",-0.553292621096964
"2582",-0.461837793269114
"2583",0.561912374948624
"2584",-0.46694713606437
"2585",0.430158519535462
"2586",0.517862334579394
"2587",-0.484599144698257
"2588",0.79617802550699
"2589",-0.542114667452642
"2590",-0.60092237596597
"2591",-0.898517473039169
"2592",0.591632627015787
"2593",3.78953533062338
"2594",0.337183381116936
"2595",0.376810478523208
"2596",0.461161581461018
"2597",-0.693907913521811
"2598",0.358243582517353
"2599",-0.561584071180819
"2600",0.386628861034378
"2601",0.487093287433445
"2602",-0.815482913085691
"2603",-0.395550228310888
"2604",-1.02146558536661
"2605",-0.647548577431667
"2606",0.482326332523758
"2607",-1.1749326693558
"2608",-2.09400162370722
"2609",0.371721700808859
"2610",1.71470100790935
"2611",0.662563638469266
"2612",0.850905381147768
"2613",-1.39864201394585
"2614",0.42912601382046
"2615",-0.517840233811035
"2616",0.431952228971149
"2617",-1.23920183258052
"2618",-0.385174947162923
"2619",-0.484475972000636
"2620",0.922744808706396
"2621",-0.746742781450258
"2622",-0.42296523942707
"2623",-0.524004093761474
"2624",-0.483850084165987
"2625",0.485815757654853
"2626",1.33582598374322
"2627",0.530168656981794
"2628",-0.577376359522293
"2629",-0.81149682959605
"2630",0.470628357202401
"2631",1.03475164201742
"2632",-0.425923455628439
"2633",0.627530071945683
"2634",1.07456428845415
"2635",0.409795922689344
"2636",-1.31091126747864
"2637",-1.1499167706871
"2638",0.619271389804443
"2639",-0.267720892844749
"2640",-0.444174165698473
"2641",-1.27194121850754
"2642",0.768587745704971
"2643",-0.475804199590913
"2644",0.63878770932555
"2645",-0.660764258758323
"2646",-1.08995679679039
"2647",1.69449097200138
"2648",-0.937019569907779
"2649",1.89053552616373
"2650",-0.555125550096391
"2651",-0.693118522805149
"2652",0.523565735823237
"2653",-0.645850018457537
"2654",-0.859397727491746
"2655",0.616847222615076
"2656",-1.04419884687275
"2657",-0.579358282249043
"2658",-1.68509502602703
"2659",0.750172012870396
"2660",-0.642350225258434
"2661",-0.57856162490242
"2662",-0.935389010249475
"2663",0.529737723306079
"2664",0.762628283310032
"2665",-0.59670141516568
"2666",0.431223912746964
"2667",-0.487072131385628
"2668",-0.802212705614949
"2669",0.45376791972809
"2670",0.663966238489179
"2671",0.605596904515532
"2672",0.566007965292907
"2673",0.86325107734515
"2674",-0.4069211645412
"2675",-0.258587581630656
"2676",-0.77983913079663
"2677",0.833457184836848
"2678",0.41726906706969
"2679",-3.16666886806915
"2680",-0.327722186467395
"2681",8.11744355107632
"2682",-1.43594555998866
"2683",0.717222978629875
"2684",-0.463069615102978
"2685",0.607128728351189
"2686",1.03450356186054
"2687",0.75854301532487
"2688",1.80814290300925
"2689",0.374190703015213
"2690",0.558776688895691
"2691",0.542789054726443
"2692",-0.539682434324753
"2693",-0.413794779661308
"2694",-1.27047988507504
"2695",-1.26264516851346
"2696",0.417069815554259
"2697",0.496627279489842
"2698",0.48598666276323
"2699",-1.13628375434951
"2700",-0.511401932279305
"2701",0.476965186486236
"2702",-0.502316018956673
"2703",-3.34225410607761
"2704",0.713742711721428
"2705",0.369561229678317
"2706",-0.52642920023895
"2707",0.783611272123819
"2708",0.799498552602664
"2709",0.707029000912619
"2710",0.512406124562767
"2711",-2.8955883712197
"2712",0.42235176874491
"2713",0.622736492703758
"2714",0.804655598455863
"2715",0.36598533423967
"2716",0.456565857318136
"2717",0.458984464255835
"2718",-0.393472254721224
"2719",3.42443741348792
"2720",0.512900686995575
"2721",-0.469984612820928
"2722",-1.22894124216799
"2723",0.606313491987735
"2724",0.462013950189434
"2725",0.661444774733896
"2726",-0.58477775204349
"2727",-0.510317125327269
"2728",0.534328742097614
"2729",-0.444999991467654
"2730",-0.658146267654248
"2731",0.70755841203535
"2732",-0.270266384183246
"2733",3.47398175612943
"2734",-2.50136973174364
"2735",0.557176328594424
"2736",-3.48674709222656
"2737",-0.994876461011844
"2738",-1.4085563217988
"2739",0.625031652994215
"2740",0.395893767762508
"2741",-0.543411495699081
"2742",0.441962738776575
"2743",0.848478342516933
"2744",0.532723374750438
"2745",1.04094776819052
"2746",-0.315774794950272
"2747",0.627836600775067
"2748",0.964956763071855
"2749",0.569883407168571
"2750",-0.532259738369446
"2751",0.943898557624734
"2752",0.287451727753072
"2753",0.603600447804173
"2754",-1.85708836180792
"2755",2.3119114416632
"2756",-0.645741645217896
"2757",-0.376395845944816
"2758",0.45507274422802
"2759",-0.514497671690623
"2760",-0.565298225686556
"2761",-0.72073685535314
"2762",1.60587176061165
"2763",2.16291350199734
"2764",0.36373857690109
"2765",-0.440498257251721
"2766",-0.69543814115252
"2767",-0.452953347634668
"2768",-0.405979151085369
"2769",-1.46290247879237
"2770",0.931105653591543
"2771",-0.307351911819444
"2772",0.403085299288698
"2773",-0.413891916459263
"2774",0.462973141763674
"2775",0.576561802632439
"2776",0.287635917482225
"2777",0.406684501916209
"2778",0.86768771453222
"2779",-1.31348993995636
"2780",-0.794853886911514
"2781",-0.678044428356493
"2782",0.7742796682654
"2783",-0.793410337824154
"2784",-1.06514425879392
"2785",0.38209554232071
"2786",-1.11341902091146
"2787",-0.409939206753517
"2788",-0.565575469048873
"2789",0.636727656004779
"2790",0.519814144606127
"2791",-2.64019396576835
"2792",0.349677644079048
"2793",-0.412757353952546
"2794",3.24880514355699
"2795",1.86763033420141
"2796",-0.67763016924068
"2797",0.408416147089693
"2798",-1.24548664510092
"2799",-2.75263394358939
"2800",-0.792897016828124
"2801",0.623469221250007
"2802",1.11286876873403
"2803",-0.708047031910808
"2804",1.17152484151274
"2805",-3.52403018854558
"2806",-2.65416038642091
"2807",0.459026872148126
"2808",-0.758921449650285
"2809",1.46371857656547
"2810",-1.67402995956544
"2811",-0.302194440731396
"2812",-1.05324306734698
"2813",-0.56541897929539
"2814",0.552845637380921
"2815",-0.564530297716266
"2816",-0.915575685143144
"2817",-0.929641200543728
"2818",0.670841692843599
"2819",-0.791277851652705
"2820",0.66280825905506
"2821",0.483816764151221
"2822",0.606571157371385
"2823",0.54029274079549
"2824",-1.53195032832555
"2825",-0.470228093054949
"2826",-0.431929434791594
"2827",0.486850008875223
"2828",-1.90121251514031
"2829",-0.926896938216016
"2830",0.538839882290046
"2831",-0.488475435256863
"2832",-0.550937563390506
"2833",0.938283129436763
"2834",0.353449647180954
"2835",0.802219889488678
"2836",0.376387056695413
"2837",5.2185454995284
"2838",0.678506479282918
"2839",-1.29115759588907
"2840",0.907464165705885
"2841",-0.480754367321822
"2842",0.46924331369832
"2843",0.504339959084488
"2844",0.510864345895321
"2845",0.822742212237126
"2846",-1.10108747841122
"2847",-0.535889048287268
"2848",-0.322395161425583
"2849",0.684651655638222
"2850",-0.482586418645404
"2851",-0.792275699031854
"2852",0.425194407562061
"2853",-0.391323986183102
"2854",-0.316687620069943
"2855",-0.898340395984063
"2856",-0.687841953468025
"2857",-0.523867469542335
"2858",1.10747508034619
"2859",0.309429685750122
"2860",0.593087550807024
"2861",-0.471114952230261
"2862",0.506901497966451
"2863",-1.87894914376229
"2864",0.545883915025511
"2865",0.718033085875002
"2866",-1.28786826500734
"2867",-1.07816858300411
"2868",0.296816299623966
"2869",-0.809843891895359
"2870",-0.531129721236121
"2871",0.518155451001476
"2872",0.326863346716567
"2873",-0.284153852290911
"2874",0.861662517712339
"2875",-0.892525784348842
"2876",-0.839786012367372
"2877",-0.539399989611719
"2878",0.755513738247452
"2879",-0.382173306499556
"2880",-1.20487743470037
"2881",1.08315638190599
"2882",0.85830427642328
"2883",-0.598229612965246
"2884",-3.2438684264678
"2885",0.627589878849358
"2886",-0.829016242889937
"2887",0.488548833502726
"2888",-0.987314537442528
"2889",-1.19919160663123
"2890",0.293569911582215
"2891",0.400338440684779
"2892",-0.46325382901959
"2893",0.33527305156715
"2894",-1.46988883574606
"2895",0.979937988867855
"2896",-0.914633204960998
"2897",1.98953874627322
"2898",-0.499993457504882
"2899",0.354120871571283
"2900",0.63461570595541
"2901",-0.948009898347728
"2902",-2.62187632724778
"2903",0.405026846063421
"2904",-0.736077083490767
"2905",-0.349254158178121
"2906",-0.834477975996314
"2907",0.381148116792127
"2908",0.355576825267766
"2909",0.779184328531176
"2910",-2.69860214291717
"2911",0.452200732935517
"2912",0.457324745411759
"2913",0.409645066794163
"2914",-0.800630976026215
"2915",-2.10623178989211
"2916",-0.379954054492699
"2917",-0.905882723719295
"2918",-0.255074746548183
"2919",8.82063214335727
"2920",0.413781320494188
"2921",-0.575824794186976
"2922",0.527051261884178
"2923",0.797855860949589
"2924",0.99169087982824
"2925",0.556938850872788
"2926",-0.542882136537247
"2927",-1.23062290601128
"2928",-0.323767381326839
"2929",-1.16435383826418
"2930",-0.621353982052059
"2931",-0.640772118167446
"2932",-0.840119478128825
"2933",-0.604252721314306
"2934",0.294949204810999
"2935",0.767857215660504
"2936",0.99601239377977
"2937",1.407660437148
"2938",0.549498846529591
"2939",0.44497815169587
"2940",-1.22088390762808
"2941",-0.348310952819133
"2942",0.467594561538353
"2943",-0.329967310115836
"2944",0.312868949476473
"2945",-1.98401920694151
"2946",0.681408493143541
"2947",-0.84483152451953
"2948",1.2056640565038
"2949",0.440989873023241
"2950",-1.20037057573587
"2951",-0.740398578374047
"2952",-0.369933868727554
"2953",1.57605242898763
"2954",0.537066444170575
"2955",0.382495730673201
"2956",-2.69959430632586
"2957",0.631580901468877
"2958",-1.38835141675151
"2959",-0.872851565695871
"2960",-0.920996216599033
"2961",-0.9162020194141
"2962",0.404467071427184
"2963",-2.34616362465485
"2964",-0.416351085986548
"2965",-0.407679798302816
"2966",-0.775494533952111
"2967",0.356951886093512
"2968",0.657327492232431
"2969",0.447124909778615
"2970",-0.293935113285639
"2971",0.426181610405422
"2972",0.596717254358193
"2973",-0.572060638686537
"2974",2.08308396853987
"2975",0.407852467437665
"2976",0.81911996468063
"2977",0.547702366872382
"2978",0.431604307845692
"2979",0.375127933063646
"2980",-1.03769535262049
"2981",0.660065275720806
"2982",-1.00174405838975
"2983",-0.51319299430761
"2984",0.454807959258953
"2985",0.38685244053518
"2986",0.420420369553638
"2987",-0.945270995094122
"2988",0.345375589828595
"2989",0.581549051991228
"2990",-0.780607024610347
"2991",0.438634412560128
"2992",0.651216078752801
"2993",-0.73977969024781
"2994",-0.426654536606041
"2995",-0.579073582236525
"2996",0.292962306460248
"2997",1.17017050792242
"2998",-0.484617430942647
"2999",0.570673859651938
"3000",0.281865631186524
"3001",0.412196474019424
"3002",-0.605631884985612
"3003",0.854809431973008
"3004",0.403057741369776
"3005",-0.732352917634468
"3006",-1.18427841952698
"3007",-0.326084598660557
"3008",-1.06231337435509
"3009",-0.345651898839229
"3010",0.966601017457339
"3011",0.32284243042972
"3012",-0.885259587186152
"3013",0.34227164077094
"3014",0.545434477053297
"3015",-0.721464568663476
"3016",0.3962102658851
"3017",-0.550122571914137
"3018",0.74292148870805
"3019",-0.490623361817917
"3020",-0.781387776958913
"3021",-0.531373929433436
"3022",0.330505815828916
"3023",-1.85162036999861
"3024",0.997956835472695
"3025",0.654573951834329
"3026",3.84378950631198
"3027",0.940601713111696
"3028",-0.631337040921297
"3029",-0.626156766076985
"3030",0.47746692523244
"3031",-0.554828383696244
"3032",0.545434586393034
"3033",0.467004399804768
"3034",-0.603791577934809
"3035",0.749082487967225
"3036",0.43713128346321
"3037",0.823768812863293
"3038",-1.06364569560576
"3039",0.307559707692893
"3040",-1.42091428185749
"3041",-0.514302434100472
"3042",-0.459091086106005
"3043",-1.26107085810805
"3044",-0.978812953449164
"3045",-0.272222700030584
"3046",0.283861286414129
"3047",0.869867134730151
"3048",-0.367002958088726
"3049",-1.78569556022361
"3050",0.407406202158981
"3051",2.42765728208424
"3052",-0.679243377787267
"3053",-1.01307353657105
"3054",-1.80293071154695
"3055",-0.591554021887593
"3056",-0.291167965224874
"3057",0.574145134123023
"3058",0.380089187459553
"3059",-1.69035486714366
"3060",0.577078467009731
"3061",-0.571581002196016
"3062",0.600745780489503
"3063",-0.684435376005528
"3064",0.910418067354134
"3065",0.238694214944862
"3066",0.751831767512717
"3067",-0.802368858039785
"3068",-0.529597645427056
"3069",-0.500186419754352
"3070",0.633214787934808
"3071",0.421903140241124
"3072",-0.652569842887036
"3073",0.33517100756066
"3074",-0.276332150846728
"3075",0.616690491147658
"3076",0.354166883271946
"3077",-0.528317466887578
"3078",0.466077490799783
"3079",0.370740467411046
"3080",0.405579233129962
"3081",-0.654313006143174
"3082",1.05727644934519
"3083",-0.302163677020607
"3084",-0.868640735687441
"3085",-0.832538372245572
"3086",0.291841989313294
"3087",0.680537834266217
"3088",-0.92403794504716
"3089",0.70774125874332
"3090",0.688211676730135
"3091",-0.645654863608172
"3092",-0.592664476011513
"3093",0.577484850197059
"3094",-0.350832038361909
"3095",0.416217652777901
"3096",-0.880920108044139
"3097",-0.557313422903822
"3098",1.55866681736029
"3099",0.70464630983941
"3100",-0.537486415638414
"3101",0.51155436822972
"3102",-1.76606246873966
"3103",0.651456256967858
"3104",-0.98871222108252
"3105",-0.616207350652194
"3106",-0.598562958947443
"3107",0.251400618362285
"3108",0.468610374634844
"3109",0.471510135900783
"3110",-0.605440596232715
"3111",-0.70050736254976
"3112",0.413134624299084
"3113",-1.24330786055481
"3114",-0.472156832836394
"3115",-0.441185949733896
"3116",-0.85076242247134
"3117",-0.49540464322959
"3118",0.328909015447874
"3119",-0.607616250047002
"3120",0.344662487112133
"3121",-1.11702067595909
"3122",0.713035994333711
"3123",0.312174914930626
"3124",-1.01813371261417
"3125",0.534175344487144
"3126",0.36381849004585
"3127",1.02354407591958
"3128",-0.420109090060092
"3129",-1.46723153872019
"3130",0.927522133136259
"3131",0.275966859203704
"3132",-0.298569154566301
"3133",0.505187411923728
"3134",0.701886933494464
"3135",2.12378548754248
"3136",-1.39108407022345
"3137",0.46671323456123
"3138",0.468763767134332
"3139",3.7244507975794
"3140",-0.412965806535963
"3141",0.465094763483589
"3142",0.782377970217051
"3143",1.13645978806
"3144",0.40791337908113
"3145",0.688135560948706
"3146",0.46444482395877
"3147",0.553529010636723
"3148",0.531190236901334
"3149",0.400171056032684
"3150",-0.761980823938907
"3151",-1.64085318643538
"3152",-0.354633363824548
"3153",-0.732643388622604
"3154",0.743223840598644
"3155",-0.586567282638316
"3156",-0.487604421509881
"3157",-0.414716543628077
"3158",-0.618267306602695
"3159",0.518035056904466
"3160",1.13734082358382
"3161",0.400572110144255
"3162",-0.863847194151856
"3163",-0.51294111975384
"3164",0.596738966143275
"3165",-0.74960385597813
"3166",0.773562581639285
"3167",1.04606974563269
"3168",0.423770648632016
"3169",1.06050421139166
"3170",-1.52134804607771
"3171",0.441912237869863
"3172",0.309001350814937
"3173",0.337294780158898
"3174",0.981768392303948
"3175",-0.273127520645932
"3176",-0.639873222457664
"3177",0.353904900239341
"3178",-0.694722317693164
"3179",-0.666647660030939
"3180",-0.417188973341726
"3181",-0.337643068930365
"3182",-0.869386405818425
"3183",-0.44912111797803
"3184",0.394575682359236
"3185",-0.646118284026297
"3186",-0.383485275651889
"3187",-0.566198284087032
"3188",-0.435396239033795
"3189",-0.450177793579346
"3190",-0.957874321278661
"3191",0.508043288694877
"3192",-2.26761382722508
"3193",0.430326257563612
"3194",0.654982668473749
"3195",-1.42811035043465
"3196",0.851742845492266
"3197",0.559794163655348
"3198",-0.310150009464389
"3199",-0.25903864934681
"3200",-0.680753620495998
"3201",-0.800300042847218
"3202",-1.37434862747585
"3203",0.702871751765872
"3204",-0.325080817387886
"3205",-0.773526349820273
"3206",-0.484912031520593
"3207",-1.62055361424021
"3208",-1.20936902906953
"3209",-0.31161874453979
"3210",-0.48521919955055
"3211",1.73683870940844
"3212",0.611916834568387
"3213",-0.934392461370435
"3214",0.631541379041628
"3215",-0.919649241856241
"3216",0.31696171595994
"3217",0.582791391590336
"3218",-1.26178317531163
"3219",-0.975459543730341
"3220",-0.315324369915138
"3221",0.614202183465115
"3222",0.939083988107446
"3223",0.459301772989527
"3224",-0.876412057684791
"3225",-0.425552460805203
"3226",-0.355343284270359
"3227",0.483953325996128
"3228",1.32298568935836
"3229",0.491048511871621
"3230",-0.38322366770576
"3231",1.6979405581589
"3232",-0.354215679322011
"3233",1.02078098167549
"3234",0.508248382435122
"3235",-0.617419244113572
"3236",-0.481313596733629
"3237",0.856133131661717
"3238",0.504141788623682
"3239",0.421373364598598
"3240",0.807947902901752
"3241",0.888902067666429
"3242",0.786593799065498
"3243",-0.828034604474853
"3244",-0.430844038823628
"3245",-1.07808077221332
"3246",0.549090615704933
"3247",0.55077520581596
"3248",-2.69232304593597
"3249",1.1371227400871
"3250",0.961704381319041
"3251",-0.243835578087032
"3252",-0.659857163302854
"3253",0.592618271948639
"3254",-0.372290891564939
"3255",0.629818284769258
"3256",0.774040080277485
"3257",0.455981275983547
"3258",-0.322021359955955
"3259",-1.63802502455282
"3260",1.29479133384384
"3261",-0.334598652948658
"3262",-0.441262457252794
"3263",1.73947091657447
"3264",1.22882426551223
"3265",-0.529140192663812
"3266",-0.347054029128923
"3267",0.366038502666156
"3268",0.427564253994147
"3269",-0.985506927303629
"3270",0.39456935004952
"3271",-0.428460749684883
"3272",1.14865016458242
"3273",-0.488934135072104
"3274",-0.287991440005917
"3275",0.453274538881424
"3276",-0.479024435879377
"3277",-1.14130412341978
"3278",0.951299598085875
"3279",0.703180537687118
"3280",-0.763391524631216
"3281",0.444198859085994
"3282",0.685222988266546
"3283",-2.75820128920085
"3284",-0.511794864281418
"3285",-1.15808173834061
"3286",0.454219610122836
"3287",-0.379663294926628
"3288",0.465616196094608
"3289",-0.473717721825812
"3290",-0.295998679029314
"3291",0.774421405203327
"3292",0.580941641771636
"3293",-0.959699678237011
"3294",0.296800905286194
"3295",-0.318936369702384
"3296",0.583414999504649
"3297",-0.408597336429526
"3298",-0.59945739223519
"3299",-0.399307619868665
"3300",0.375217472241303
"3301",-0.383282506194424
"3302",0.355414087766947
"3303",-0.377498723673969
"3304",-0.89241097992368
"3305",-0.540209835834303
"3306",0.461721656502714
"3307",0.706285248186774
"3308",-0.295759525323282
"3309",0.362477320318668
"3310",0.310595476193447
"3311",1.31192068433622
"3312",0.420282006404584
"3313",-0.491582385618885
"3314",-0.334061251984597
"3315",0.517565851529524
"3316",-0.516045229130969
"3317",-0.63506343561234
"3318",0.340999995578373
"3319",0.396154206260259
"3320",-0.5613735126012
"3321",0.602778459520395
"3322",-0.705852973901294
"3323",0.693636385991344
"3324",-0.397233306920704
"3325",-0.647777075048964
"3326",-0.516106084865782
"3327",-1.53866100722608
"3328",1.93105946734162
"3329",-0.784262849192621
"3330",0.603660855703966
"3331",0.436160858807393
"3332",-0.274472929804441
"3333",0.327718674850353
"3334",0.715191166139605
"3335",0.709684946886774
"3336",0.35948604659746
"3337",0.396315947120752
"3338",-0.646953502369983
"3339",0.537181987221864
"3340",-1.37248436156617
"3341",-0.902207218112558
"3342",-0.794931045014737
"3343",-0.542371395784745
"3344",-0.551648760506811
"3345",0.514567195167667
"3346",0.463765667256059
"3347",-1.53310698199739
"3348",-0.250747469868398
"3349",-1.05165560672928
"3350",-0.420298276587399
"3351",0.302205145502524
"3352",-0.613128615566258
"3353",-0.585058143792223
"3354",-0.327711678845045
"3355",2.17098043987687
"3356",-0.323874040755547
"3357",-0.762394353514899
"3358",-0.546718495579666
"3359",-0.396120165088241
"3360",-2.39887847355822
"3361",-1.46907169993963
"3362",-0.723997061463071
"3363",-0.887455312108487
"3364",-4.15979665381077
"3365",0.450777853999431
"3366",-0.69875062870685
"3367",0.439871874265313
"3368",-0.597125394967889
"3369",0.612408821147858
"3370",-2.60322142528793
"3371",0.559610239092483
"3372",-0.682168177356025
"3373",-1.71970068024389
"3374",5.35622764368183
"3375",-0.25955304686411
"3376",-0.52923256402715
"3377",0.298285365357902
"3378",-0.452470947873803
"3379",-0.545397227437535
"3380",-1.12149210588691
"3381",0.839900117380128
"3382",-1.4327335090475
"3383",-1.21533458208381
"3384",-0.451989258131401
"3385",0.717775706509863
"3386",-0.99319147378215
"3387",-0.321705439061624
"3388",0.563365552092402
"3389",1.21905201293789
"3390",-0.527502710790857
"3391",0.319358270080512
"3392",-0.740594020442343
"3393",-0.957009656999159
"3394",-0.908497314796356
"3395",0.413726595721394
"3396",0.485066819763094
"3397",0.475287879331436
